date_string,dividend,earnings,cpi,cape
1871-01-01,6.772649693898003,10.41946106753539,12.46406116,
1871-02-01,6.5719795436062824,10.110737759394281,12.84464132,
1871-03-01,6.476018563568978,9.963105482413813,13.0349719,
1871-04-01,6.72133115332115,10.340509466647923,12.55922645,
1871-05-01,6.877628804920621,10.580967392185572,12.27381157,
1871-06-01,6.985960425630627,10.74763142404712,12.08348099,
1871-07-01,6.985960425630627,10.74763142404712,12.08348099,
1871-08-01,7.097711056054958,10.919555470853783,11.8932314,
1871-09-01,6.931371357638279,10.66364824252043,12.17864628,
1871-10-01,6.824757915922207,10.499627562957242,12.36889587,
1871-11-01,6.824757915922207,10.499627562957242,12.36889587,
1871-12-01,6.670784478179904,10.262745351046007,12.65439174,
1872-01-01,6.755452127326033,10.326887509490044,12.65439174,
